"","X","Session_ID","Video_ID","Colour_code","State","Condition","Bird_desc","Sat_ID","Fm_ID","Time","Date","Date2","Week","Combo_lek_week","Combo_lek","Female_max_id","Total_visit_nr_all_females","Visit_occurrence","Total_visit_duration_all_females","Total_nr_display","Total_nr_display_with_Sat","Total_nr_display_Res_ind","Total_nr_display_Sat_ind","Display_percentage","Female_cop_max_id","Interrupted_copulations_nr_OtherR","Interrupted_copulations_nr_OtherS","Interrupted_copulations_nr_PartnerR","Interrupted_copulations_nr_PartnerS","Successful_copulations_nr","Interrupted_total","Female_mount_max_id","Mount_nr","Female_max_crouching_id","Crouching_nr","Copulation_attempt","Copulation_nr","Copulation_occurrence_successful","Copulation_occurrence","Total_successful_copulations","Total_copulation_nr","Total_copulation_occurrence","Total_nr_display_30","Visits_longest_s","Lek_hierarchy","Co.display_total_nr_session","Co.display_total_duration_s_session","Co.display_duration_mean_s_session","Co.display_duration_std_dev_session","Single_display_total_nr_session","Single_display_total_duration_s_session","Single_display_duration_mean_s_session","Single_display_duration_std_dev_session","Single_display_to_female_total_nr_session","Single_display_to_female_total_duration_s_session","Single_display_to_female_duration_mean_s_session","Single_display_to_female_duration_std_dev_session","Single_display_to_satellite_total_nr_session","Single_display_to_satellite_total_duration_s_session","Single_display_to_satellite_duration_mean_s_session","Single_display_to_satellite_duration_std_dev_session","Single_display_to_both_total_nr_session","Single_display_to_both_total_duration_s_session","Single_display_to_both_duration_mean_s_session","Single_display_to_both_duration_std_dev_session","Paired_state_total_nr_session","Paired_state_total_duration_s_session","Paired_state_duration_mean_s_session","Paired_state_duration_std_dev_session","Lek_codisplay_nr","Lek_codisplay_dur_s","Lek_codisplay_occ","Cop_session","Aggression_total","Fight_dur_s","Subject","Behavior"
"107",107,"511_Fm2_m_Marginal","Lek3_2021_511_m","XO|XX","Unpaired","Marginal","black/grey/beige",NA,"Fm2","m",511,6,"3","3_Lek3_3","3_Lek3",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,3,0,NA,NA
"108",108,"511_Fm2_m_Marginal","Lek3_2021_511_m","YO|OO","Unpaired","Marginal","Black",NA,"Fm2","m",511,6,"3","3_Lek3_3","3_Lek3",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,9,0,NA,NA
"109",109,"512_Fm1_a_Satellite","Lek2_2021_512_a","ODb|YG","Paired","Satellite","Black/w spots",NA,"Fm1","a",512,7,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"110",110,"512_Fm1_a_Satellite","Lek2_2021_512_a","ODb|YG","Unpaired","Satellite","Black/w spots",NA,"Fm1","a",512,7,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"111",111,"512_Fm1_a_Satellite","Lek2_2021_512_a","RG|LbDb","Paired","Satellite","white",NA,"Fm1","a",512,7,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"112",112,"512_Fm1_a_Satellite","Lek2_2021_512_a","RG|LbDb","Unpaired","Satellite","white",NA,"Fm1","a",512,7,"4","2_Lek2_4","2_Lek2",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5,0,NA,NA
"113",113,"512_Fm1_a_Satellite","Lek2_2021_512_a","YO|OO","Paired","Satellite","Black",NA,"Fm1","a",512,7,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"114",114,"512_Fm1_a_Satellite","Lek2_2021_512_a","YO|OO","Unpaired","Satellite","Black",NA,"Fm1","a",512,7,"4","2_Lek2_4","2_Lek2",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14,4.799,NA,NA
"115",115,"512_Fm1_m_Marginal","Lek1_2021_512_m","DbLb|RLb","Unpaired","Marginal","White/black",NA,"Fm1","m",512,7,"4","2_Lek1_4","2_Lek1",0,0,0,0,2,2,1,NA,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,39,1727,42.12,30.67,39,1726.917,42.12,30.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,17,7.96,NA,NA
"116",116,"512_Fm1_m_Marginal","Lek1_2021_512_m","GLb|GY","Unpaired","Marginal","brown black",NA,"Fm1","m",512,7,"4","2_Lek1_4","2_Lek1",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA
"117",117,"512_Fm1_m_Marginal","Lek1_2021_512_m","XO|XX","Unpaired","Marginal","black/grey/beige",NA,"Fm1","m",512,7,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"118",118,"512_Fm2_a_Marginal","Lek3_2021_512_a","DbLb|DbP","Unpaired","Marginal","black/beige",NA,"Fm2","a",512,7,"4","2_Lek3_4","2_Lek3",4,10,1,600.285,6,6,1,NA,100,1,0,0,0,0,2,0,1,1,1,8,3,2,1,1,2,2,1,3,190.3,2,NA,NA,NA,NA,41,1567,33.92,27.34,41,1566.722,33.92,27.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,17,101.233,NA,NA
"119",119,"512_Fm2_a_Marginal","Lek3_2021_512_a","DbLb|OY","Unpaired","Marginal","Brown/white",NA,"Fm2","a",512,7,"4","2_Lek3_4","2_Lek3",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,13,13.081,NA,NA
"120",120,"512_Fm2_a_Marginal","Lek3_2021_512_a","ODb|YDb","Unpaired","Marginal","Black/gray",NA,"Fm2","a",512,7,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,60.8,NA,NA
"121",121,"512_Fm2_m_Satellite","Lek4_2021_512_m","DbLb|LbY","Paired","Satellite","black/red face",NA,"Fm2","m",512,7,"4","2_Lek4_4","2_Lek4",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"122",122,"512_Fm2_m_Satellite","Lek4_2021_512_m","DbLb|LbY","Unpaired","Satellite","black/red face",NA,"Fm2","m",512,7,"4","2_Lek4_4","2_Lek4",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,6.879,NA,NA
"123",123,"512_Fm2_m_Satellite","Lek4_2021_512_m","GO|LbY","Paired","Satellite","Grey Tiger",NA,"Fm2","m",512,7,"4","2_Lek4_4","2_Lek4",1,2,1,40.456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,23,2,5,37,7,6.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"124",124,"512_Fm2_m_Satellite","Lek4_2021_512_m","GO|LbY","Unpaired","Satellite","Grey Tiger",NA,"Fm2","m",512,7,"4","2_Lek4_4","2_Lek4",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,NA,NA,NA,NA,3,23,7.79,4.21,NA,NA,NA,NA,3,23.381,7.79,4.21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,1.84,NA,NA
"125",125,"512_Fm2_m_Satellite","Lek4_2021_512_m","YO|OLB","Paired","Satellite","black/beige",NA,"Fm2","m",512,7,"4","2_Lek4_4","2_Lek4",1,7,1,265.571,4,8,1,0,66.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,3,130.5,1,61,1073,16,9.09,5,109,24.69,25.95,5,109.061,24.69,25.95,NA,NA,NA,NA,NA,NA,NA,NA,3,1256.799,389.73,252.36,NA,NA,NA,0,NA,NA,NA,NA
"126",126,"512_Fm2_m_Satellite","Lek4_2021_512_m","YO|OLB","Unpaired","Satellite","black/beige",NA,"Fm2","m",512,7,"4","2_Lek4_4","2_Lek4",1,1,1,10.754,2,2,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.8,1,NA,NA,NA,NA,28,402,12.71,14.9,27,392.874,16.23,14.9,NA,NA,NA,NA,1,9.192,9.19,NA,NA,NA,NA,NA,0,0,0,0,34,20.72,NA,NA
"127",127,"513_Fm1_a_Marginal","Lek1_2021_513_a","DbLb|RLb","Unpaired","Marginal","White/black",NA,"Fm1","a",513,8,"4","2_Lek1_4","2_Lek1",0,0,0,0,4,4,1,NA,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,NA,NA,NA,NA,41,1703,35.88,44.68,41,1702.814,35.88,44.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20,4.279,NA,NA
"128",128,"513_Fm1_a_Marginal","Lek1_2021_513_a","GLb|GY","Unpaired","Marginal","brown black",NA,"Fm1","a",513,8,"4","2_Lek1_4","2_Lek1",0,0,0,0,3,3,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"129",129,"513_Fm1_a_Marginal","Lek1_2021_513_a","XO|XX","Unpaired","Marginal","black/grey/beige",NA,"Fm1","a",513,8,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"130",130,"513_Fm1_m_Satellite","Lek2_2021_513_m","ODb|YG","Paired","Satellite","Black/w spots",NA,"Fm1","m",513,8,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"131",131,"513_Fm1_m_Satellite","Lek2_2021_513_m","ODb|YG","Unpaired","Satellite","Black/w spots",NA,"Fm1","m",513,8,"4","2_Lek2_4","2_Lek2",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"132",132,"513_Fm1_m_Satellite","Lek2_2021_513_m","RG|LbDb","Paired","Satellite","white",NA,"Fm1","m",513,8,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"133",133,"513_Fm1_m_Satellite","Lek2_2021_513_m","RG|LbDb","Unpaired","Satellite","white",NA,"Fm1","m",513,8,"4","2_Lek2_4","2_Lek2",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,17.679,NA,NA
"134",134,"513_Fm1_m_Satellite","Lek2_2021_513_m","YO|OO","Paired","Satellite","Black",NA,"Fm1","m",513,8,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"135",135,"513_Fm1_m_Satellite","Lek2_2021_513_m","YO|OO","Unpaired","Satellite","Black",NA,"Fm1","m",513,8,"4","2_Lek2_4","2_Lek2",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,23,15.078,NA,NA
"136",136,"513_Fm2_a_Satellite","Lek4_2021_513_a","DbLb|LbY","Paired","Satellite","black/red face",NA,"Fm2","a",513,8,"4","2_Lek4_4","2_Lek4",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"137",137,"513_Fm2_a_Satellite","Lek4_2021_513_a","DbLb|LbY","Unpaired","Satellite","black/red face",NA,"Fm2","a",513,8,"4","2_Lek4_4","2_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"138",138,"513_Fm2_a_Satellite","Lek4_2021_513_a","GO|LbY","Paired","Satellite","Grey Tiger",NA,"Fm2","a",513,8,"4","2_Lek4_4","2_Lek4",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,4,47,12,5.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"139",139,"513_Fm2_a_Satellite","Lek4_2021_513_a","GO|LbY","Unpaired","Satellite","Grey Tiger",NA,"Fm2","a",513,8,"4","2_Lek4_4","2_Lek4",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,2,19,9.745,NA,NA,NA,NA,NA,2,19.492,9.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"140",140,"513_Fm2_a_Satellite","Lek4_2021_513_a","YO|OLB","Paired","Satellite","black/beige",NA,"Fm2","a",513,8,"4","2_Lek4_4","2_Lek4",0,0,0,0,2,4,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,1,31,671,13,11.7,24,325,13.28,7.51,24,325.217,13.28,7.51,NA,NA,NA,NA,NA,NA,NA,NA,4,1059.923,304.35,153.62,NA,NA,NA,0,NA,NA,NA,NA
"141",141,"513_Fm2_a_Satellite","Lek4_2021_513_a","YO|OLB","Unpaired","Satellite","black/beige",NA,"Fm2","a",513,8,"4","2_Lek4_4","2_Lek4",0,0,0,0,4,4,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,NA,NA,NA,NA,28,689,15.41,30.42,26,671.382,21.91,30.42,2,17.83,8.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,19,6.643,NA,NA
"142",142,"513_Fm2_m_Marginal","Lek3_2021_513_m","DbLb|DbP","Unpaired","Marginal","black/beige",NA,"Fm2","m",513,8,"4","2_Lek3_4","2_Lek3",1,2,1,32.489,6,6,1,NA,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,NA,NA,NA,NA,75,1747,23.11,30.37,75,1747.333,23.11,30.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,16,1.28,NA,NA
"143",143,"513_Fm2_m_Marginal","Lek3_2021_513_m","DbLb|OY","Unpaired","Marginal","Brown/white",NA,"Fm2","m",513,8,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,2.36,NA,NA
"144",144,"513_Fm2_m_Marginal","Lek3_2021_513_m","ODb|YDb","Unpaired","Marginal","Black/gray",NA,"Fm2","m",513,8,"4","2_Lek3_4","2_Lek3",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,NA,NA,NA,NA,47,1769,37.24,34.04,47,1768.552,37.24,34.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1.4,NA,NA
"145",145,"514_Fm1_a_Satellite","Lek2_2021_514_a","ODb|YG","Paired","Satellite","Black/w spots",NA,"Fm1","a",514,9,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"146",146,"514_Fm1_a_Satellite","Lek2_2021_514_a","ODb|YG","Unpaired","Satellite","Black/w spots",NA,"Fm1","a",514,9,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,NA,NA
"147",147,"514_Fm1_a_Satellite","Lek2_2021_514_a","RG|LbDb","Paired","Satellite","white",NA,"Fm1","a",514,9,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"148",148,"514_Fm1_a_Satellite","Lek2_2021_514_a","RG|LbDb","Unpaired","Satellite","white",NA,"Fm1","a",514,9,"4","2_Lek2_4","2_Lek2",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,5.88,NA,NA
"149",149,"514_Fm1_a_Satellite","Lek2_2021_514_a","YO|OO","Paired","Satellite","Black",NA,"Fm1","a",514,9,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"150",150,"514_Fm1_a_Satellite","Lek2_2021_514_a","YO|OO","Unpaired","Satellite","Black",NA,"Fm1","a",514,9,"4","2_Lek2_4","2_Lek2",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20,0,NA,NA
"151",151,"514_Fm1_m_Marginal","Lek1_2021_514_m","DbLb|RLb","Unpaired","Marginal","White/black",NA,"Fm1","m",514,9,"4","2_Lek1_4","2_Lek1",0,0,0,0,6,6,1,NA,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,NA,NA,NA,NA,14,1771,113.83,188.97,14,1770.868,113.83,188.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5,6.28,NA,NA
"152",152,"514_Fm1_m_Marginal","Lek1_2021_514_m","GLb|GY","Unpaired","Marginal","brown black",NA,"Fm1","m",514,9,"4","2_Lek1_4","2_Lek1",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0.6,NA,NA
"153",153,"514_Fm1_m_Marginal","Lek1_2021_514_m","XO|XX","Unpaired","Marginal","black/grey/beige",NA,"Fm1","m",514,9,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0.64,NA,NA
"154",154,"514_Fm2_a_Marginal","Lek3_2021_514_a","DbLb|DbP","Unpaired","Marginal","black/beige",NA,"Fm2","a",514,9,"4","2_Lek3_4","2_Lek3",4,21,1,1499.534,6,6,1,NA,100,3,0,0,0,0,8,0,0,0,3,24,8,8,1,1,8,8,1,3,316.4,1,NA,NA,NA,NA,58,1636,24.27,17.6,58,1636.092,24.27,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,8,0,NA,NA
"155",155,"514_Fm2_a_Marginal","Lek3_2021_514_a","DbLb|OY","Unpaired","Marginal","Brown/white",NA,"Fm2","a",514,9,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,4,3.32,NA,NA
"156",156,"514_Fm2_a_Marginal","Lek3_2021_514_a","ODb|YDb","Unpaired","Marginal","Black/gray",NA,"Fm2","a",514,9,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,5,8.039,NA,NA
"157",157,"514_Fm2_m_Satellite","Lek4_2021_514_m","DbLb|LbY","Paired","Satellite","black/red face",NA,"Fm2","m",514,9,"4","2_Lek4_4","2_Lek4",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"158",158,"514_Fm2_m_Satellite","Lek4_2021_514_m","DbLb|LbY","Unpaired","Satellite","black/red face",NA,"Fm2","m",514,9,"4","2_Lek4_4","2_Lek4",0,0,0,0,3,3,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"159",159,"514_Fm2_m_Satellite","Lek4_2021_514_m","GO|LbY","Paired","Satellite","Grey Tiger",NA,"Fm2","m",514,9,"4","2_Lek4_4","2_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
